Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL
2025-01-10,236.0121917724609,239.3104808095479,232.17580437363205,239.16100228470236,61710900.0
2025-01-13,233.5708465576172,233.8398957390806,228.90740850459227,232.7039288898965,49630700.0
2025-01-14,232.45480346679688,235.28475371553364,231.6476711610837,233.91960476413303,39435300.0
2025-01-15,237.028564453125,238.11472029161555,233.6007305222416,233.80999436776756,39832000.0
2025-01-16,227.4525604248047,237.1680713225123,227.22337827123215,236.51041752509497,71759100.0
2025-01-17,229.16647338867188,231.4682996512766,227.67177943063624,231.2989028272768,68488300.0
2025-01-21,221.85243225097656,223.62613445935492,218.6039696546368,223.20762199269612,98070400.0
2025-01-22,223.03823852539065,223.3272060060417,219.01252087308487,219.01252087308487,64126500.0
2025-01-23,222.8688507080078,226.2269251350915,221.51366083038823,223.94503224654224,60234800.0
2025-01-24,221.991943359375,224.831867935065,220.6267944226493,223.9848686181573,54697900.0
2025-01-27,229.04690551757807,231.3287982977573,223.18770026542344,223.2275672861503,94863400.0
2025-01-28,237.41717529296875,239.34035603116672,229.99353191106584,230.03339893004485,75707600.0
2025-01-29,238.51329040527344,239.01152170916103,233.1822093717508,233.29182086679864,45486100.0
2025-01-30,236.7495574951172,239.93823493591583,236.37091202718116,237.82573898228924,55658300.0
2025-01-31,235.16519165039065,246.31561143302469,232.61424963136,246.31561143302469,100959800.0
2025-02-03,227.20343017578125,231.0099245763286,224.90160402054903,229.17643705581955,73063300.0
2025-02-04,231.9765167236328,232.3053512351318,225.8482620717564,226.44614576626617,45067300.0
2025-02-05,231.64767456054688,231.84696405052935,227.46253445166025,227.72160926815613,39620300.0
2025-02-06,232.39501953125,232.9729696905443,229.61488023403817,230.47183871784503,29925300.0
2025-02-07,226.82481384277344,233.17227650429416,226.4561122970612,231.7772347780746,39707200.0
2025-02-10,227.0941162109375,230.02693972945136,226.64521806905947,229.0094413336025,33115600.0
2025-02-11,232.05198669433597,234.6556142397685,227.57296005864197,227.64278121837336,53718400.0
2025-02-12,236.29161071777344,236.38140252594317,230.11672290007743,230.63545743654387,45243300.0
2025-02-13,240.9402313232422,241.74825103145727,234.99479296308533,236.33151730066413,53614100.0
2025-02-14,244.00274658203125,244.9504238462646,240.40156080072012,240.66092045804317,40896200.0
2025-02-18,243.87306213378903,244.5813199542748,241.2494791133952,243.55383619329416,48822500.0
2025-02-19,244.27207946777344,245.40929524371265,242.56626341463,244.0626007630516,32204200.0
2025-02-20,245.2297515869141,246.17742890005937,243.6935033255141,244.34192533458383,32316900.0
2025-02-21,244.95042419433597,248.08275639920348,244.6212281548445,245.34944139409683,53197400.0
2025-02-24,246.49664306640625,248.25234005966587,243.82317911276243,244.3319283268952,51326400.0
2025-02-25,246.4367828369141,249.38956194785015,244.3119941197594,247.3944454522674,48013300.0
2025-02-26,239.77310180664065,244.3818160551289,238.5461094200037,243.7334092806253,44433600.0
2025-02-27,236.72056579589844,241.86796980219768,236.4811463462344,238.82541422357912,41153600.0
2025-02-28,241.24948120117188,241.4988707612677,229.63790389196947,236.37142201455796,56833400.0
2025-03-03,237.4487762451172,243.43412542285543,235.5334663348245,241.19958958341564,47184000.0
2025-03-04,235.3539123535156,239.4838181516717,234.10696453181083,237.1295800554318,53798100.0
2025-03-05,235.1643829345703,235.97240266650644,228.67026910680244,234.8451569942085,47227600.0
2025-03-06,234.75538635253903,237.27920752401755,232.59068676229825,233.86756011302523,45170400.0
2025-03-07,238.4862518310547,240.78062356819368,234.1867631010968,234.53591456798168,46273600.0
2025-03-10,226.92454528808597,235.583358769024,223.6725108894593,234.96486230654432,72071200.0
2025-03-11,220.30075073242188,225.2885417663285,216.9190290202944,223.26349982428485,76137400.0
2025-03-12,216.4501800537109,221.20853706339403,214.38524243690583,219.60246770742089,62547500.0
2025-03-13,209.16799926757807,216.31051974194543,207.9110813961123,215.42269353923288,61368300.0
2025-03-14,212.9687042236328,213.4275724686152,209.06824803363213,210.73416839029963,60107600.0
2025-03-17,213.4774627685547,214.69448503570536,209.4573042902151,212.78914514941675,48073400.0
2025-03-18,212.1706695556641,214.624654360469,210.97360268345204,213.6370814211214,42432400.0
2025-03-19,214.7144317626953,218.22582565599035,213.2280645696868,213.6969181399133,54385400.0
2025-03-20,213.5772247314453,216.9589465476154,211.70181037410745,213.4674927164621,48862900.0
2025-03-21,217.73704528808597,218.30564558008663,210.7641075832368,211.0434226778215,94127800.0
2025-03-24,220.19102478027344,220.9391934559484,218.04628066528423,220.460369765545,44299500.0
2025-03-25,223.2036590576172,223.5528105346996,219.5426220965296,220.23093972638688,34493600.0
2025-03-26,220.98907470703125,224.4705584289048,219.93166541277708,222.9642357514217,34466100.0
2025-03-27,223.3034210205078,224.4406368200556,220.02144584411212,220.84942102067788,37094800.0
2025-03-28,217.3679351806641,223.26350805320467,217.1484711493609,221.12873402087155,39818600.0
2025-03-31,221.58761596679688,225.06908447075045,215.7020132379398,216.4801074447652,65299300.0
2025-04-01,222.64503479003903,223.1338286051108,218.3655012478301,219.27328293515097,36412700.0
2025-04-02,223.34332275390625,224.6401515625236,220.48033536050963,220.7796058888877,35905900.0
2025-04-03,202.69384765625,206.98335084549157,200.758582364718,205.0381002304481,103419000.0
2025-04-04,187.92002868652344,199.391948603074,186.88255957870848,193.4165691841804,125910900.0
2025-04-07,181.0169219970703,193.6759230716255,174.19361217758157,176.76731422169505,160466300.0
2025-04-08,171.9989776611328,189.8752182218586,168.79682446290911,186.2441070957976,120859500.0
2025-04-09,198.3644561767578,200.1201531468693,171.47028013366514,171.53013119082922,184395900.0
2025-04-10,189.9550323486328,194.30438674913324,182.553152263757,188.60833789927736,121880000.0
2025-04-11,197.6661529541016,199.05275825525484,185.6056778647687,185.64558871717136,87435900.0
2025-04-14,202.02549743652344,212.42005238891585,200.6688176319417,210.9237150406947,101352900.0
2025-04-15,201.6464080810547,203.01305790446213,199.3121256140358,201.36709301089155,51343900.0
2025-04-16,193.79563903808597,200.2099310657198,191.9002692932641,197.8756484915953,59732400.0
2025-04-17,196.4990234375,198.34451232255947,193.9452767059697,196.71848747425943,52164700.0
2025-04-21,192.6883544921875,193.3267911609043,189.34652827875263,192.79808650813249,46742500.0
2025-04-22,199.25228881835935,201.097762433896,195.49148998245192,195.64111763020085,52976400.0
2025-04-23,204.1004180908203,207.49210995336895,202.30481024884085,205.4969935115097,52929200.0
2025-04-24,207.8612060546875,208.32008954356945,202.44447210591892,204.38970763388747,47311000.0
2025-04-25,208.76898193359372,209.2378355121778,205.69650080604464,205.86608387594285,38222300.0
2025-04-28,209.62689208984372,210.9835719319316,206.95344326011443,209.48723454234343,38743100.0
2025-04-29,210.6942901611328,211.72177396764008,207.86121308906752,208.1804390437069,36827600.0
2025-04-30,211.9811248779297,213.0584895980106,206.16535854293036,208.78894157113288,52286500.0
2025-05-01,212.79913330078125,214.0360957896086,208.3899124386699,208.5694808389541,57365700.0
2025-05-02,204.8485870361328,206.4845819118293,201.66637387157863,205.58677037884885,101010600.0
2025-05-05,198.40435791015625,203.60164304236295,197.72602561272544,202.6040848015313,69018500.0
2025-05-06,198.02528381347656,200.1600578713198,196.538931754607,197.72602851406052,51216500.0
2025-05-07,195.7707977294922,198.9530108388585,192.77812311451905,198.6836658614824,68536700.0
2025-05-08,197.00778198242188,199.56152863729463,194.20463054641704,197.2372161152265,50478900.0
2025-05-09,198.0452423095703,200.0503289543839,197.05765414160052,198.51409591462888,36453900.0
2025-05-12,210.5510406494141,211.0305074927824,206.5156271207593,210.7308445260501,63775800.0
2025-05-13,212.6886138916016,213.1580823159532,208.76307628033237,210.19144790738707,51909300.0
2025-05-14,212.08929443359372,213.69746987061376,210.34127831689767,212.18917192393891,49325800.0
2025-05-15,211.21029663085935,212.7185946451233,209.30245815432872,210.71086343228012,45029500.0
2025-05-16,211.0205078125,212.32903558469047,209.53220664773164,212.11926693678467,54737900.0
2025-05-19,208.54331970214844,209.2425231134968,204.02843943795537,207.67431083672196,46140500.0
2025-05-20,206.62550354003903,208.2336790492342,204.79757620413463,207.4345828831543,42496600.0
2025-05-21,201.86090087890625,206.8052863577864,200.4824756537251,204.93741112479617,59211800.0
2025-05-22,201.13172912597656,202.52015274475195,199.4736073247078,200.4824720941681,46742400.0
2025-05-23,195.04864501953125,197.4758830409797,193.2406992850713,193.4504526925712,78432900.0
2025-05-27,199.9830474853516,200.51244545494848,197.20618488735448,198.07520901450675,56288500.0
2025-05-28,200.1927947998047,202.50017366149785,199.6733800230216,200.3626002526684,45339700.0
2025-05-29,199.72332763671875,203.57895243464628,198.28495762525483,203.3492174371598,51396800.0
2025-05-30,200.622314453125,201.73105672211125,196.55692105301176,199.143981266816,70819900.0
2025-06-02,201.47134399414065,201.9008644592711,199.8931332988897,200.05295557621693,35423300.0
2025-06-03,203.03956604003903,203.5389992121068,200.7321872237246,201.1217444882778,46381600.0
2025-06-04,202.590087890625,206.00620910456837,201.8709028727957,202.6799822074808,43604000.0
2025-06-05,200.40257263183597,204.5178973620389,199.92310578136212,203.26931435006065,55126100.0
2025-06-06,203.68882751464844,205.4668084267123,201.82095228760733,202.76987228695745,46607700.0
2025-06-09,201.2216339111328,205.76647909477697,199.79326227022588,204.15830357568728,72862600.0
2025-06-10,202.44024658203125,204.11835001917973,200.34263633745985,200.3726011094186,54672600.0
2025-06-11,198.55465698242188,204.2681738718989,198.18508130061548,203.26930749599725,60989900.0
2025-06-12,198.97418212890625,199.45363372918547,197.13627162659284,198.85432303920933,43904600.0
2025-06-13,196.227294921875,200.1428492549886,195.47814514596445,199.50357538920457,51447300.0
2025-06-16,198.195068359375,198.46476655376847,196.33717625414863,197.07634287373045,43020700.0
2025-06-17,195.418212890625,198.16509536417732,194.98870767431248,196.9764419642561,38856200.0
2025-06-18,196.35714721679688,197.3460303816964,194.84886452825484,195.71787336797544,45394700.0
2025-06-20,200.7721405029297,201.4713439140944,196.6368343380514,198.01527480684123,96813500.0
2025-06-23,201.2715759277344,202.07067208145293,198.7344620242812,201.40143343464243,55814300.0
2025-06-24,200.07293701171875,203.2093768046809,199.9730442780961,202.36033429336192,54064000.0
2025-06-25,201.33151245117188,203.43912119943792,200.3925755811161,201.2216365357081,39525700.0
2025-06-26,200.7721405029297,202.41028074115465,199.23389299836737,201.20164572639828,50799100.0
2025-06-27,200.85205078125,202.98962419564967,199.7732732765776,201.66113009938155,73188600.0
2025-06-30,204.9374084472656,207.15489297707504,199.0341046248948,201.7809871041056,91912800.0
2025-07-01,207.58441162109372,209.95171998702364,205.90630823197935,206.4357061767528,78788900.0
2025-07-02,212.1991729736328,213.09814660534315,207.9040445567577,208.6731759252599,67941800.0
2025-07-03,213.30792236328125,214.4066662563,211.56988934364432,211.90950026104147,34955800.0
2025-07-07,209.7119903564453,215.9848699115094,208.563300132892,212.43889126622693,50229000.0
2025-07-08,209.7719268798828,211.1903153368944,208.213697736729,209.86183643928916,42848900.0
2025-07-09,210.9006500244141,211.09043707809712,206.98509558510867,209.2924745188519,48749400.0
2025-07-10,212.1692047119141,213.237983779078,209.7918979255535,210.27134950514616,44443600.0
2025-07-11,210.92062377929688,211.88952536572023,209.6220944658076,210.33129628612957,39765800.0
2025-07-14,208.3834991455078,210.670911689046,207.3047216270235,209.69201166358403,38840100.0
2025-07-15,208.8729553222656,211.64980271899068,208.6831682659836,208.9828312368767,42296300.0
2025-07-16,209.92176818847656,212.1592191902425,208.40348697906975,210.06160887608692,47490500.0
2025-07-17,209.78192138671875,211.5599023237274,209.35240091776063,210.3313009439948,48068100.0
2025-07-18,210.9405975341797,211.54990664350103,209.46227954032304,210.63095139102305,48974600.0
2025-07-21,212.23912048339844,215.53538252867688,211.39009321998003,211.8595616297783,51377400.0
2025-07-22,214.15695190429688,214.7063314773177,211.9894136266437,212.89838571641525,46404100.0
2025-07-23,213.9072265625,214.90609293027535,212.1692088371252,214.75626907170556,46989300.0
2025-07-24,213.5176696777344,215.44548969662856,213.28793468034505,213.65751035981805,46022600.0
2025-07-25,213.63754272460935,214.9960015887686,213.15807589620647,214.45660521718813,40268800.0
2025-07-28,213.80735778808597,214.6064539631857,212.81847455673216,213.78737619229815,37858000.0
2025-07-29,211.03050231933597,214.5664825639156,210.58101550100253,213.93719187335407,51411700.0
2025-07-30,208.81301879882807,212.14922883427735,207.48452469073797,211.65977882345743,45512500.0
2025-07-31,207.33470153808597,209.60211724381097,206.92516266487007,208.25365677749065,80698400.0
2025-08-01,202.1505889892578,213.33788973606852,201.27158167093611,210.63095505795985,104434500.0
2025-08-04,203.11949157714844,207.64435521756303,201.4513712516652,204.27816503495924,75109300.0
2025-08-05,202.68995666503903,205.1072113881769,201.93082373064988,203.1694082424696,44155100.0
2025-08-06,213.0082550048828,215.1358452662651,205.3569348951669,205.39689808550256,108483100.0
2025-08-07,219.7805633544922,220.5996410833085,216.33447747046455,218.63187314031333,90224800.0
2025-08-08,229.0900115966797,230.73813503605493,219.00145500716468,220.57966572513484,113854000.0
2025-08-11,227.17999267578125,229.55999755859372,224.75999450683597,227.9199981689453,61806100.0
2025-08-12,229.6499938964844,230.8000030517578,227.07000732421875,228.00999450683597,55626200.0
2025-08-13,233.3300018310547,235.0,230.42999267578125,231.07000732421875,69878500.0
2025-08-14,232.77999877929688,235.1199951171875,230.8500061035156,234.05999755859372,51916300.0
2025-08-15,231.58999633789065,234.27999877929688,229.33999633789065,234.0,56038700.0
2025-08-18,230.88999938964844,233.1199951171875,230.1100006103516,231.6999969482422,37476200.0
2025-08-19,230.55999755859372,232.8699951171875,229.3500061035156,231.27999877929688,39402600.0
2025-08-20,226.00999450683597,230.47000122070312,225.7700042724609,229.97999572753903,42263900.0
2025-08-21,224.8999938964844,226.5200042724609,223.77999877929688,226.2700042724609,30621200.0
2025-08-22,227.75999450683597,229.08999633789065,225.41000366210935,226.1699981689453,42477800.0
2025-08-25,227.16000366210935,229.3000030517578,226.22999572753903,226.47999572753903,30983100.0
2025-08-26,229.30999755859372,229.4900054931641,224.69000244140625,226.8699951171875,54575100.0
2025-08-27,230.4900054931641,230.8999938964844,228.25999450683597,228.6100006103516,31259500.0
2025-08-28,232.55999755859372,233.41000366210935,229.33999633789065,230.82000732421875,38074700.0
2025-08-29,232.13999938964844,233.3800048828125,231.3699951171875,232.50999450683597,39418400.0
2025-09-02,229.72000122070312,230.8500061035156,226.97000122070312,229.25,44075600.0
2025-09-03,238.47000122070312,238.8500061035156,234.3600006103516,237.2100067138672,66427800.0
2025-09-04,239.77999877929688,239.8999938964844,236.7400054931641,238.4499969482422,47549400.0
2025-09-05,239.69000244140625,241.32000732421875,238.4900054931641,240.0,54870400.0
2025-09-08,237.8800048828125,240.1499938964844,236.33999633789065,239.3000030517578,48999500.0
2025-09-09,234.3500061035156,238.77999877929688,233.3600006103516,237.0,66313900.0
2025-09-10,226.7899932861328,232.4199981689453,225.9499969482422,232.19000244140625,83440800.0
2025-09-11,230.02999877929688,230.4499969482422,226.6499938964844,226.8800048828125,50208600.0
2025-09-12,234.07000732421875,234.50999450683597,229.0200042724609,229.22000122070312,55824200.0
2025-09-15,236.6999969482422,238.19000244140625,235.02999877929688,237.0,42699500.0
2025-09-16,238.1499938964844,241.22000122070312,236.32000732421875,237.17999267578125,63421100.0
2025-09-17,238.9900054931641,240.1000061035156,237.72999572753903,238.97000122070312,46508000.0
2025-09-18,237.8800048828125,241.1999969482422,236.6499938964844,239.97000122070312,44249600.0
2025-09-19,245.5,246.3000030517578,240.2100067138672,241.22999572753903,163741300.0
2025-09-22,256.0799865722656,256.6400146484375,248.1199951171875,248.3000030517578,105517400.0
2025-09-23,254.42999267578125,257.3399963378906,253.5800018310547,255.8800048828125,60275200.0
2025-09-24,252.30999755859372,255.7400054931641,251.0399932861328,255.22000122070312,42303700.0
2025-09-25,256.8699951171875,257.1700134277344,251.7100067138672,253.2100067138672,55202100.0
2025-09-26,255.4600067138672,257.6000061035156,253.77999877929688,254.1000061035156,46076300.0
2025-09-29,254.42999267578125,255.0,253.00999450683597,254.55999755859372,40127700.0
2025-09-30,254.6300048828125,255.9199981689453,253.1100006103516,254.8600006103516,37704300.0
2025-10-01,255.4499969482422,258.7900085449219,254.92999267578125,255.0399932861328,48713900.0
2025-10-02,257.1300048828125,258.17999267578125,254.1499938964844,256.5799865722656,42630200.0
2025-10-03,258.0199890136719,259.239990234375,253.9499969482422,254.6699981689453,49155600.0
2025-10-06,256.69000244140625,259.07000732421875,255.0500030517578,257.989990234375,44664100.0
2025-10-07,256.4800109863281,257.3999938964844,255.42999267578125,256.8099975585937,31955800.0
2025-10-08,258.0599975585937,258.5199890136719,256.1099853515625,256.5199890136719,36496900.0
2025-10-09,254.0399932861328,258.0,253.13999938964844,257.8099975585937,38322000.0
2025-10-10,245.2700042724609,256.3800048828125,244.0,254.94000244140625,61999100.0
2025-10-13,247.66000366210935,249.69000244140625,245.55999755859372,249.3800048828125,38104400.0
